Id,Category,Name,Method,MethodArgument,RegistryPath,RegistryItem,RegistryPathIntune,RegistryPathDCP,RegistryItemIntune,ClassName,Namespace,Property,DefaultValue,DefaultValueIntune
937,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Mime Sniffing Safety Feature: Internet Explorer Processes (Reserved)",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_MIME_SNIFFING",(Reserved),HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_6,,,,,
936,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Mime Sniffing Safety Feature: Internet Explorer Processes explore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_MIME_SNIFFING",explorer.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_6,,,,,
935,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Mime Sniffing Safety Feature: Internet Explorer Processes iexplore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_MIME_SNIFFING",iexplore.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_6,,,,,
943,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Notification bar: Internet Explorer Processes (Reserved)",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_SECURITYBAND",(Reserved),HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_10,,,,,
942,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Notification bar: Internet Explorer Processes explorer.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_SECURITYBAND",explorer.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_10,,,,,
941,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Notification bar: Internet Explorer Processes iexplore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_SECURITYBAND",iexplore.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_10,,,,,
946,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Protection From Zone Elevation: Internet Explorer Processes (Reserved)",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION",(Reserved),HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_9,,,,,
945,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Protection From Zone Elevation: Internet Explorer Processes explorer.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION",explorer.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_9,,,,,
944,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Protection From Zone Elevation: Internet Explorer Processes iexplore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONE_ELEVATION",iexplore.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_9,,,,,
949,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Restrict ActiveX Install: Internet Explorer Processes (Reserved)",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_ACTIVEXINSTALL",(Reserved),HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_11,,,,,
948,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Restrict ActiveX Install: Internet Explorer Processes explorer.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_ACTIVEXINSTALL",explorer.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_11,,,,,
947,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Restrict ActiveX Install: Internet Explorer Processes iexplore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_ACTIVEXINSTALL",iexplore.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_11,,,,,
952,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Restrict File Download: Internet Explorer Processes (Reserved)",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD",(Reserved),HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_12,,,,,
951,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Restrict File Download: Internet Explorer Processes explorer.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD",explorer.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_12,,,,,
950,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Restrict File Download: Internet Explorer Processes iexplore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_RESTRICT_FILEDOWNLOAD",iexplore.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_12,,,,,
955,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Scripted Window Security Restrictions: Internet Explorer Processes (Reserved)",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_WINDOW_RESTRICTIONS",(Reserved),HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_8,,,,,
954,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Scripted Window Security Restrictions: Internet Explorer Processes explorer.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_WINDOW_RESTRICTIONS",explorer.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_8,,,,,
953,"Administrative Templates: Windows Components","Internet Explorer: Security Features: Scripted Window Security Restrictions: Internet Explorer Processes iexplore.exe",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_WINDOW_RESTRICTIONS",iexplore.exe,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,IESF_PolicyExplorerProcesses_8,,,,,
828,"Administrative Templates: Windows Components","Internet Explorer: Security Zones: Do not allow users to add/delete sites",Registry,,"HKLM:\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings",Security_zones_map_edit,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,Security_zones_map_edit,,,,,
829,"Administrative Templates: Windows Components","Internet Explorer: Security Zones: Do not allow users to change policies",Registry,,"HKLM:\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings",Security_options_edit,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,Security_options_edit,,,,,
830,"Administrative Templates: Windows Components","Internet Explorer: Security Zones: Use only machine settings",Registry,,"HKLM:\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings",Security_HKLM_only,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,Security_HKLM_only,,,,,
831,"Administrative Templates: Windows Components","Internet Explorer: Specify use of ActiveX Installer Service for installation of ActiveX controls",Registry,,HKLM:\Software\Policies\Microsoft\Windows\AxInstaller,OnlyUseAXISForActiveXInstall,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,OnlyUseAXISForActiveXInstall,,,,,
832,"Administrative Templates: Windows Components","Internet Explorer: Turn off Crash Detection",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Restrictions",NoCrashDetection,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,AddonManagement_RestrictCrashDetection,,,,,
833,"Administrative Templates: Windows Components","Internet Explorer: Turn off the Security Settings Check feature",Registry,,"HKLM:\Software\Policies\Microsoft\Internet Explorer\Security",DisableSecuritySettingsCheck,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\InternetExplorer,Disable_Security_Settings_Check,,,,,
1694,"Administrative Templates: Windows Components","Internet Explorer: Turn on the auto-complete feature for user names and passwords on forms (Ask)",Registry,,"HKCU:\Software\Policies\Microsoft\Internet Explorer\Main","FormSuggest PW Ask",HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\{SID}\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\{SID}\InternetExplorer,AllowAutoComplete,,,,,
1693,"Administrative Templates: Windows Components","Internet Explorer: Turn on the auto-complete feature for user names and passwords on forms (Control Panel)",Registry,,"HKCU:\Software\Policies\Microsoft\Internet Explorer\Control Panel","FormSuggest Passwords",HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\{SID}\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\{SID}\InternetExplorer,AllowAutoComplete,,,,,
1692,"Administrative Templates: Windows Components","Internet Explorer: Turn on the auto-complete feature for user names and passwords on forms (Main)",Registry,,"HKCU:\Software\Policies\Microsoft\Internet Explorer\Main","FormSuggest Passwords",HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\{SID}\InternetExplorer,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\{SID}\InternetExplorer,AllowAutoComplete,,,,,
1636,"Administrative Templates: Windows Components","Location and Sensors: Turn off Windows Location Provider",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\LocationAndSensors,DisableWindowsLocationProvider,,,,,,,0,
672,"Administrative Templates: Windows Components","Location and Sensors: Turn off location",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\LocationAndSensors,DisableLocation,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\System,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\System,AllowLocation,,,,0,
673,"Administrative Templates: Windows Components","Messaging: Allow Message Service Cloud Sync",Registry,,HKLM:\SOFTWARE\Policies\Microsoft\Windows\Messaging,AllowMessageSync,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Messaging,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Messaging,AllowMessageSync,,,,1,
214,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Automatic sample submission",MpPreference,SubmitSamplesConsent,,,,,,,,,1,
213,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Cloud-delivered protection",MpPreference,MAPSReporting,,,,,,,,,2,
212,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Configure detection for potentially unwanted applications",Registry,,"HKLM:\Software\Policies\Microsoft\Windows Defender",PUAProtection,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Defender,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Defender,PUAProtection,,,,0,
1788,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Configure local administrator merge behavior for lists",Registry,,"HKLM:\Software\Policies\Microsoft\Windows Defender",DisableLocalAdminMerge,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Defender,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Defender,DisableLocalAdminMerge,,,,,
1857,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Control whether exclusions are visible to local users",Registry,,"HKLM:\Software\Policies\Microsoft\Windows Defender",HideExclusionsFromLocalUsers,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Defender,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Defender,HideExclusionsFromLocalUsers,,,,0,
1789,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Control whether or not exclusions are visible to Local Admins",Registry,,"HKLM:\Software\Policies\Microsoft\Windows Defender",HideExclusionsFromLocalAdmins,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\Defender,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\Defender,HideExclusionsFromLocalAdmins,,,,,
215,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Controlled folder access",MpPreference,EnableControlledFolderAccess,,,,,,,,,0,
1737,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Enable Tamper Protection (Status)",MpComputerStatus,IsTamperProtected,,,,,,,,,,
1642,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Enable sandboxing for Microsoft Defender Antivirus",Registry,,"HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Environment",MP_FORCE_USE_SANDBOX,,,,,,,0,
1542,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Exclusions: Extension Exclusions",MpPreferenceExclusion,ExclusionExtension,,,,,,,,,,
1539,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Exclusions: Extension Exclusions (Policy)",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions",Exclusions_Extensions,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_MicrosoftDefenderAntivirus,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_MicrosoftDefenderAntivirus,Exclusions_Extensions,,,,,
1543,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Exclusions: Path Exclusions",MpPreferenceExclusion,ExclusionPath,,,,,,,,,,
1540,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Exclusions: Path Exclusions (Policy)",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions",Exclusions_Paths,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_MicrosoftDefenderAntivirus,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_MicrosoftDefenderAntivirus,Exclusions_Paths,,,,,
1544,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Exclusions: Process Exclusions",MpPreferenceExclusion,ExclusionProcess,,,,,,,,,,
1541,"Administrative Templates: Windows Components","Microsoft Defender Antivirus: Exclusions: Process Exclusions (Policy)",Registry,,"HKLM:\SOFTWARE\Policies\Microsoft\Windows Defender\Exclusions",Exclusions_Processes,HKLM:\SOFTWARE\Microsoft\PolicyManager\Providers\{GUID}\default\Device\ADMX_MicrosoftDefenderAntivirus,HKLM:\SOFTWARE\Microsoft\PolicyManager\current\device\ADMX_MicrosoftDefenderAntivirus,Exclusions_Processes,,,,,
