Id,CategoryEN,NameEN,Language,Category,Name
897,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Allow scripting of Internet Explorer WebBrowser controls",,,
899,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Allow scriptlets",,,
900,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Allow updates to status bar via script",,,
902,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Automatic prompting for file downloads",,,
903,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Don't run antimalware programs against ActiveX controls",,,
904,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Download signed ActiveX controls",,,
905,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Download unsigned ActiveX controls",,,
906,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Enable dragging of content from different domains across windows",,,
907,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Enable dragging of content from different domains within a window",,,
908,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Include local path when user is uploading files to a server",,,
909,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Initialize and script ActiveX controls not marked as safe",,,
910,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Java permissions",,,
911,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Launching applications and files in an IFRAME",,,
912,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Logon options",,,
913,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Navigate windows and frames across different domains",,,
914,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Run .NET Framework-reliant components not signed with Authenticode",,,
915,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Run .NET Framework-reliant components signed with Authenticode",,,
916,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Run ActiveX controls and plugins",,,
917,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Script ActiveX controls marked safe for scripting",,,
918,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Scripting of Java applets",,,
919,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Show security warning for potentially unsafe files",,,
920,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Turn on Cross-Site Scripting Filter",,,
921,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Turn on Protected Mode",,,
922,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Turn on SmartScreen Filter scan",,,
923,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Use Pop-up Blocker",,,
924,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Userdata persistence",,,
925,"Internet Explorer","Internet Control Panel: Security Page: Restricted Sites Zone: Web sites in less privileged Web content zones can navigate into this zone",,,
926,"Internet Explorer","Internet Control Panel: Security Page: Trusted Sites Zone: Don't run antimalware programs against ActiveX controls",,,
927,"Internet Explorer","Internet Control Panel: Security Page: Trusted Sites Zone: Initialize and script ActiveX controls not marked as safe",,,
928,"Internet Explorer","Internet Control Panel: Security Page: Trusted Sites Zone: Java permissions",,,
843,"Internet Explorer","Internet Control Panel: Security Page: Turn on certificate address mismatch warning",,,
824,"Internet Explorer","Prevent bypassing SmartScreen Filter warnings",,,
825,"Internet Explorer","Prevent bypassing SmartScreen Filter warnings about files that are not commonly downloaded from the Internet",,,
826,"Internet Explorer","Prevent managing SmartScreen Filter",,,
827,"Internet Explorer","Prevent per-user installation of ActiveX controls",,,
930,"Internet Explorer","Security Features: Add-on Management: Remove 'Run this time' button for outdated ActiveX controls in Internet Explorer",,,
931,"Internet Explorer","Security Features: Add-on Management: Turn off blocking of outdated ActiveX controls for Internet Explorer",,,
929,"Internet Explorer","Security Features: Allow fallback to SSL 3.0 (Internet Explorer)",,,
934,"Internet Explorer","Security Features: Consistent Mime Handling: Internet Explorer Processes (Reserved)",,,
933,"Internet Explorer","Security Features: Consistent Mime Handling: Internet Explorer Processes explorer.exe",,,
932,"Internet Explorer","Security Features: Consistent Mime Handling: Internet Explorer Processes iexplore.exe",,,
940,"Internet Explorer","Security Features: MK Protocol Security Restriction: Internet Explorer Processes (Reserved)",,,
939,"Internet Explorer","Security Features: MK Protocol Security Restriction: Internet Explorer Processes explorer.exe",,,
938,"Internet Explorer","Security Features: MK Protocol Security Restriction: Internet Explorer Processes iexplore.exe",,,
937,"Internet Explorer","Security Features: Mime Sniffing Safety Feature: Internet Explorer Processes (Reserved)",,,
936,"Internet Explorer","Security Features: Mime Sniffing Safety Feature: Internet Explorer Processes explore.exe",,,
935,"Internet Explorer","Security Features: Mime Sniffing Safety Feature: Internet Explorer Processes iexplore.exe",,,
943,"Internet Explorer","Security Features: Notification bar: Internet Explorer Processes (Reserved)",,,
942,"Internet Explorer","Security Features: Notification bar: Internet Explorer Processes explorer.exe",,,
941,"Internet Explorer","Security Features: Notification bar: Internet Explorer Processes iexplore.exe",,,
946,"Internet Explorer","Security Features: Protection From Zone Elevation: Internet Explorer Processes (Reserved)",,,
945,"Internet Explorer","Security Features: Protection From Zone Elevation: Internet Explorer Processes explorer.exe",,,
944,"Internet Explorer","Security Features: Protection From Zone Elevation: Internet Explorer Processes iexplore.exe",,,
949,"Internet Explorer","Security Features: Restrict ActiveX Install: Internet Explorer Processes (Reserved)",,,
948,"Internet Explorer","Security Features: Restrict ActiveX Install: Internet Explorer Processes explorer.exe",,,
947,"Internet Explorer","Security Features: Restrict ActiveX Install: Internet Explorer Processes iexplore.exe",,,
952,"Internet Explorer","Security Features: Restrict File Download: Internet Explorer Processes (Reserved)",,,
951,"Internet Explorer","Security Features: Restrict File Download: Internet Explorer Processes explorer.exe",,,
950,"Internet Explorer","Security Features: Restrict File Download: Internet Explorer Processes iexplore.exe",,,
955,"Internet Explorer","Security Features: Scripted Window Security Restrictions: Internet Explorer Processes (Reserved)",,,
954,"Internet Explorer","Security Features: Scripted Window Security Restrictions: Internet Explorer Processes explorer.exe",,,
953,"Internet Explorer","Security Features: Scripted Window Security Restrictions: Internet Explorer Processes iexplore.exe",,,
828,"Internet Explorer","Security Zones: Do not allow users to add/delete sites",,,
829,"Internet Explorer","Security Zones: Do not allow users to change policies",,,
830,"Internet Explorer","Security Zones: Use only machine settings",,,
831,"Internet Explorer","Specify use of ActiveX Installer Service for installation of ActiveX controls",,,
832,"Internet Explorer","Turn off Crash Detection",,,
833,"Internet Explorer","Turn off the Security Settings Check feature",,,
1694,"Internet Explorer","Turn on the auto-complete feature for user names and passwords on forms (Ask)",,,
1693,"Internet Explorer","Turn on the auto-complete feature for user names and passwords on forms (Control Panel)",,,
1692,"Internet Explorer","Turn on the auto-complete feature for user names and passwords on forms (Main)",,,
537,"MS Security Guide","Apply UAC restrictions to local accounts on network logons",DE,"MS Security Guide","Apply UAC restrictions to local accounts on network logons"
790,"MS Security Guide","Apply UAC restrictions to local accounts on network logons (Member)",,,
1696,"MS Security Guide","Configure RPC packet level privacy setting for incoming connections",,,
538,"MS Security Guide","Configure SMB v1 client driver",DE,"MS Security Guide","Configure SMB v1 client driver"
539,"MS Security Guide","Configure SMB v1 server",DE,"MS Security Guide","Configure SMB v1 server"
540,"MS Security Guide","Enable Structured Exception Handling Overwrite Protection (SEHOP)",DE,"MS Security Guide","Enable Structured Exception Handling Overwrite Protection (SEHOP)"
791,"MS Security Guide","Extended Protection for LDAP Authentication (DC)",,,
270,"MS Security Guide","LSA Protection",DE,"MS Security Guide","LSA Protection"
1652,"MS Security Guide","Limits print driver installation to Administrators",,,
271,"MS Security Guide","Lsass.exe audit mode",,,
1715,"MS Security Guide","Manage processing of Queue-specific files",,,
272,"MS Security Guide","NetBT NodeType configuration",DE,"MS Security Guide","NetBT NodeType configuration"
1324,"MS Security Guide","Remove ""Run As Different User"" from context menus (batfile)",,,
1325,"MS Security Guide","Remove ""Run As Different User"" from context menus (cmdfile)",,,
1326,"MS Security Guide","Remove ""Run As Different User"" from context menus (exefile)",,,
1327,"MS Security Guide","Remove ""Run As Different User"" from context menus (mscfile)",,,
273,"MS Security Guide","WDigest Authentication",DE,"MS Security Guide","WDigest Authentication"
541,"MSS (Legacy)","MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)",DE,"MSS (Legacy)","MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)"
542,"MSS (Legacy)","MSS: (DisableIPSourceRouting IPv6) IP source routing protection level (protects against packet spoofing)",DE,"MSS (Legacy)","MSS: (DisableIPSourceRouting IPv6) IP source routing protection level (protects against packet spoofing)"
543,"MSS (Legacy)","MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing)",DE,"MSS (Legacy)","MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing)"
